id	text	category	cleaned_text
MA_YT1699	Dey dey enthonnade....kadu kerathe adangi nilluðŸ¤£ðŸ¤£ðŸ¤£	NOT	dey dey enthonnade.kadu kerathe adangi nilluðÿ¤£ðÿ¤£ðÿ¤£
MA_YT1700	Yukthivsthathil incest allowed aan	OFF	yukthivsthathil incest allowed aan
MA_YT1701	@USER nanathNinne arengilum vilicho thayolli	OFF	user nanathninne arengilum vilicho thayolli
MA_YT1702	Ath ivante naritharam	OFF	ath ivante naritharam
MA_YT1703	mannam katta aann, onn podappa.	OFF	mannam katta aann, onn podappa.
MA_YT1704	@USER Shanthi ethokkeyano sadacharam kashttem... Uluppullavarokke prethikarikkum ellatharu ethupole kadiyumayitt erangum ...	OFF	user shanthi ethokkeyano sadacharam kashttem. uluppullavarokke prethikarikkum ellatharu ethupole kadiyumayitt erangum .
MA_YT1705	Angane oral undel lokam pande nannayene.	NOT	angane oral undel lokam pande nannayene.
MA_YT1706	@USER S Kumar correct , but athokke oru visvasam ðŸ˜ visvasam alle ellam .	NOT	user s kumar correct , but athokke oru visvasam ðÿ˜ visvasam alle ellam .
MA_YT1707	@USER Akhila sabari malayil undenn kure tholvikal paranjukond nadakkunna ayyappan enn parayunna anger thanne.	NOT	user akhila sabari malayil undenn kure tholvikal paranjukond nadakkunna ayyappan enn parayunna anger thanne.
MA_YT1708	Neethi madam ee varthakiulla prthigaranam inganalla nerittu varan dhyryamundo vaaa kai korkkam namukku illengil vayadakki mindathiriyedi	OFF	neethi madam ee varthakiulla prthigaranam inganalla nerittu varan dhyryamundo vaaa kai korkkam namukku illengil vayadakki mindathiriyedi
MA_YT1709	Thuni ellatha sanyasikalude munpil thozhunna penkuttk Ella e sexual abuse	OFF	thuni ellatha sanyasikalude munpil thozhunna penkuttk ella e sexual abuse
MA_YT1710	@USER kk avalum cash in vendi alle cheyunathu	OFF	user kk avalum cash in vendi alle cheyunathu
MA_YT1711	Aaha ningal ethinodu yojikunnundo	NOT	aaha ningal ethinodu yojikunnundo
MA_YT1712	Avar thammil amma makan bandham ayirikkam... Ith video chithreekarichu oru pothu idathil pradhasipURL anuvaadam illa... Nattil ulla ith kanunna ellavarum avarde kuttikal allallo	NOT	avar thammil amma makan bandham ayirikkam. ith video chithreekarichu oru pothu idathil pradhasipurl anuvaadam illa. nattil ulla ith kanunna ellavarum avarde kuttikal allallo
MA_YT1713	Avar video eduthu edarutharunnu.... ammayum monum thammil ulla sneha bandam paraspara viswasam adokke avarude veetil matram pore.... ah kutty nishkalankamayi cheythathu public ayi edandarunnu	NOT	avar video eduthu edarutharunnu. ammayum monum thammil ulla sneha bandam paraspara viswasam adokke avarude veetil matram pore. ah kutty nishkalankamayi cheythathu public ayi edandarunnu
MA_YT1714	Nee ethu kothazhathe poo monada?	OFF	nee ethu kothazhathe poo monada?
MA_YT1715	@USER nanath ninde appane poyi vilikkada mukhamillatha marayoli	OFF	user nanath ninde appane poyi vilikkada mukhamillatha marayoli
MA_YT1716	Ivelude.karyam.kelkumpol.Arappu	OFF	ivelude.karyam.kelkumpol.arappu
MA_YT1717	Ninghalkke ithrayum undo ðŸ™„ðŸ™„	NOT	ninghalkke ithrayum undo ðÿ™„ðÿ™„
MA_YT1718	Ivale chaattavaarinu thallanam	OFF	ivale chaattavaarinu thallanam
MA_YT1719	Kashtam ellathinum kili pooyatha enthoru lookamano entho ðŸ˜	NOT	kashtam ellathinum kili pooyatha enthoru lookamano entho ðÿ˜
MA_YT1720	Vishayam enthum ayikkote body shaming athu must ahnalo le. Content creator athu like akki prolsahiURL ind kashtam	NOT	vishayam enthum ayikkote body shaming athu must ahnalo le. content creator athu like akki prolsahiurl ind kashtam
MA_YT1721	Ivaluday husband ithrayum kazhivu kettavanoo , thuf ..thuf....thuf...	OFF	ivaluday husband ithrayum kazhivu kettavanoo , thuf .thuf.thuf.
MA_YT1722	athey bhai pakalmanyar alert prakhyabhikkanandivarum	NOT	athey bhai pakalmanyar alert prakhyabhikkanandivarum
MA_YT1723	Kanikkam ,parayan padille?	NOT	kanikkam ,parayan padille?
MA_YT1724	ArakkunnathinekL veruppulavakkunna thottitharam kanikkam comment ittapola munchipoye onnu poyi chakedo shavam	OFF	arakkunnathinekl veruppulavakkunna thottitharam kanikkam comment ittapola munchipoye onnu poyi chakedo shavam
MA_YT1725	Avalk kandavar okke husband.	OFF	avalk kandavar okke husband.
MA_YT1726	Avanum naanavum illa boodhavum illa kashtamðŸ˜	OFF	avanum naanavum illa boodhavum illa kashtamðÿ˜
MA_YT1727	Athoru pongan ... mathrubhumi Newsil kaati.. thoooki vitt aineðŸ˜‚ðŸ˜‚ðŸ˜‚	OFF	athoru pongan . mathrubhumi newsil kaati. thoooki vitt aineðÿ˜‚ðÿ˜‚ðÿ˜‚
MA_YT1728	@USER mih_r innale manorama news ile charcha kand chirich marich	NOT	user mih_r innale manorama news ile charcha kand chirich marich
MA_YT1729	Bharthavu.kollam..nanamkettaven	OFF	bharthavu.kollam.nanamkettaven
MA_YT1730	Body art oru art form aane athill enthane thette ðŸ™„	NOT	body art oru art form aane athill enthane thette ðÿ™„
MA_YT1731	@USER Ajisha appo artinte alla artist aahn preshanam..naanam undo	NOT	user ajisha appo artinte alla artist aahn preshanam.naanam undo
MA_YT1732	Iyalk athine kurich vallya URL onnum illa	NOT	iyalk athine kurich vallya url onnum illa
MA_YT1733	Nalla sadajaaraboodam. Bro Tinma nanma ennonnille?	NOT	nalla sadajaaraboodam. bro tinma nanma ennonnille?
MA_YT1734	@USER John Kurissingal Alla. But ente nanmayum tinmayum teerumaanikkendath njn aano? Angheyenkil oralee kollunnath enikk nanmayayi toonniyal, ath cheythkoode? ðŸ˜	NOT	user john kurissingal alla. but ente nanmayum tinmayum teerumaanikkendath njn aano? angheyenkil oralee kollunnath enikk nanmayayi toonniyal, ath cheythkoode? ðÿ˜
MA_YT1735	@USER John Kurissingal Ath kondan oru authority (God) veenam enn parayunnath( ninghal vishwasikkunnilaann ariyamðŸ˜Š)	NOT	user john kurissingal ath kondan oru authority (god) veenam enn parayunnath( ninghal vishwasikkunnilaann ariyamðÿ˜š)
MA_YT1736	Enthelum okke paranjale avarkke oru sugham kittulli athaa	NOT	enthelum okke paranjale avarkke oru sugham kittulli athaa
MA_YT1737	@USER John Kurissingal Nanmayenth, tinmayenthenn Daiwam Krityamayi paranju tannu. Ath Aalukalillek ettikkukayaan cheyyendath	NOT	user john kurissingal nanmayenth, tinmayenthenn daiwam krityamayi paranju tannu. ath aalukalillek ettikkukayaan cheyyendath
MA_YT1738	Idhine nudity ude peril case edkunnadh bullshit okke thanne aann but adhalla , ivalk vere arokke kond cheyyiURL , oru minor ine kond endhina idhokke cheyyipikunne ??	NOT	idhine nudity ude peril case edkunnadh bullshit okke thanne aann but adhalla , ivalk vere arokke kond cheyyiurl , oru minor ine kond endhina idhokke cheyyipikunne ??
MA_YT1739	Swantham monaleda myre allathe ninta achanekondallall o	OFF	swantham monaleda myre allathe ninta achanekondallall o
MA_YT1740	Aaha, njan ente oru abhiprayam paranju enne ullu ðŸ˜€	NOT	aaha, njan ente oru abhiprayam paranju enne ullu ðÿ˜€
MA_YT1741	@USER Oru Malayali views kittan vedithanne Alle inghane oru video reaction cheythe ðŸ˜‚	NOT	user oru malayali views kittan vedithanne alle inghane oru video reaction cheythe ðÿ˜‚
MA_YT1742	Ellavarum swantham ammede mulappaal kudichittu thanne aanu varunne bro. Vayasam kalath makkal thanne aanu ammamare kulipURL Marichalum kulipURLmakkalanu. But ith sariyayilla. Nude ayi jeevikkunna oru samooham undavan ith chilappol oru prachodanam avum. Pazhe tribe society aavum	OFF	ellavarum swantham ammede mulappaal kudichittu thanne aanu varunne bro. vayasam kalath makkal thanne aanu ammamare kulipurl marichalum kulipurlmakkalanu. but ith sariyayilla. nude ayi jeevikkunna oru samooham undavan ith chilappol oru prachodanam avum. pazhe tribe society aavum
MA_YT1743	@USER kanhar enth tribe society avar ellarum anagne jeevikkanam ennallalo.. YouTube eduth nokk body painting oru art aahn.athil ithra thettenthua ... URL social media aahn problem engil.... nudity aanel urappayum fb or insta or YouTube avar remove cheyyum...appo preshanam aarudethaan broh ðŸ˜‚	NOT	user kanhar enth tribe society avar ellarum anagne jeevikkanam ennallalo. youtube eduth nokk body painting oru art aahn.athil ithra thettenthua . url social media aahn problem engil. nudity aanel urappayum fb or insta or youtube avar remove cheyyum.appo preshanam aarudethaan broh ðÿ˜‚
MA_YT1744	@USER is Love ivde aah kunjin nthengilhm maanasika preahanangalo stresso undo..?illa..URL preshanan..ivde kurach per paranju varachathil alla preshanam.athaaru cheythu ennathaan preshnam enn....angane parayumbol..athee samoohathinte preahanm alle	NOT	user is love ivde aah kunjin nthengilhm maanasika preahanangalo stresso undo.?illa.url preshanan.ivde kurach per paranju varachathil alla preshanam.athaaru cheythu ennathaan preshnam enn.angane parayumbol.athee samoohathinte preahanm alle
MA_YT1745	Complent cheytha lowyerkk oru big salute	NOT	complent cheytha lowyerkk oru big salute
MA_YT1746	Ninte ammede mulayil nee paint adichittondoda parama poo mone	OFF	ninte ammede mulayil nee paint adichittondoda parama poo mone
MA_YT1747	Nee oru mandan aayipoyallo	NOT	nee oru mandan aayipoyallo
MA_YT1748	Channar lahala ariyathavan anu sadhacharam padipURL irangiyekkunne .	NOT	channar lahala ariyathavan anu sadhacharam padipurl irangiyekkunne .
MA_YT1749	@USER James njn nee allalo,,ini kalyanam okke kazhiyande,,,athu kazhinju nokaa	NOT	user james njn nee allalo,,ini kalyanam okke kazhiyande,,,athu kazhinju nokaa
MA_YT1750	@USER nanath ninte ammaye poyi vilik ,,,allathe roadil pokunnavare alla vilikendath	OFF	user nanath ninte ammaye poyi vilik ,,,allathe roadil pokunnavare alla vilikendath
MA_YT1751	Lock down alle.... Colour book vaangan cash kittiyilla####	NOT	lock down alle. colour book vaangan cash kittiyilla
MA_YT1752	@USER akhu athu kananumund	NOT	user akhu athu kananumund
MA_YT1753	Tevdya munda rehana Fathima ðŸ–•ðŸ–•	OFF	tevdya munda rehana fathima ðÿ–•ðÿ–•
MA_YT1754	Ellam detailed ayittundalloðŸ‘ŒðŸ‘ŒðŸ‘ŒðŸ‘ŒðŸ‘ðŸ‘ðŸ‘ðŸ‘	NOT	ellam detailed ayittundalloðÿ‘œðÿ‘œðÿ‘œðÿ‘œðÿ‘ðÿ‘ðÿ‘ðÿ‘
MA_YT1755	Aynu ninakku entha da ??	NOT	aynu ninakku entha da ??
MA_YT1756	Pannapatti evale okke entha cheiyandath thuppanam	OFF	pannapatti evale okke entha cheiyandath thuppanam
MA_YT1757	Ammu chechi, ningal ladies ellavarum ore swabhavam avanam ennu vasi URL pattillallo. Njangal aanungalum ellavarum orupole ullavar alla. Ellavarudeyum ullil god um demon um und. Aa sthreeyude manasika nila angane aanennu karuthi athu sthreekalk orikkalum apamanam avilla pedikkenda. Ningal aadhyam bus il yathra cheyyumbol ladies seat il irikkunna 60 vayasaya purushanmaare aatti odikkunnath nirth. Nilkan pataathathukondanu irikkunnath. Let them sit	OFF	ammu chechi, ningal ladies ellavarum ore swabhavam avanam ennu vasi url pattillallo. njangal aanungalum ellavarum orupole ullavar alla. ellavarudeyum ullil god um demon um und. aa sthreeyude manasika nila angane aanennu karuthi athu sthreekalk orikkalum apamanam avilla pedikkenda. ningal aadhyam bus il yathra cheyyumbol ladies seat il irikkunna 60 vayasaya purushanmaare aatti odikkunnath nirth. nilkan pataathathukondanu irikkunnath. let them sit
MA_YT1758	Deshyam thonnaruthu plz	NOT	deshyam thonnaruthu plz
MA_YT1759	Rendu perkkum prblm illangill URL bakki ullavarkk enthaðŸ¤”ðŸ¤”ðŸ¤”istam illathara KanndaaðŸ˜¶ðŸ˜¶yellavarum kannan poitt allyiyo viral akunath ðŸ‘€	NOT	rendu perkkum prblm illangill url bakki ullavarkk enthaðÿ¤ðÿ¤ðÿ¤istam illathara kanndaaðÿ˜¶ðÿ˜¶yellavarum kannan poitt allyiyo viral akunath ðÿ‘€
MA_YT1760	Ini ithupole matulavarude personal lyf ninte ee kachodathil kondu veralle myree.. ijh pooyyi maryadhik onn thoori chandhi kayuki pore	OFF	ini ithupole matulavarude personal lyf ninte ee kachodathil kondu veralle myree. ijh pooyyi maryadhik onn thoori chandhi kayuki pore
MA_YT1761	Edooo machaane onu melle vittudedoo aware enthenghilum cheyyatte athe awarude ishttam athe swontham ammayum monum aane allaaande valla vaneeyum veettil vilichu kondu vane veettil veche cheyyiURL react cheyyaaan Veruna nee oke velya punyaalan maarum punyaalathaghilum aaanallo edo bro melle vittrudooo pu.....i mone	OFF	edooo machaane onu melle vittudedoo aware enthenghilum cheyyatte athe awarude ishttam athe swontham ammayum monum aane allaaande valla vaneeyum veettil vilichu kondu vane veettil veche cheyyiurl react cheyyaaan veruna nee oke velya punyaalan maarum punyaalathaghilum aaanallo edo bro melle vittrudooo pu.i mone
MA_YT1762	Ntha ningl parayunathu varachatha Allah problem athu public platformil mattulvraa athu kanikanoo avldaa shariram	NOT	ntha ningl parayunathu varachatha allah problem athu public platformil mattulvraa athu kanikanoo avldaa shariram
MA_YT1763	Nintey shabdum ouru penn shabdum veettil podi	OFF	nintey shabdum ouru penn shabdum veettil podi
MA_YT1764	Entoonade ethoke...... Kashtam....	NOT	entoonade ethoke. kashtam.
MA_YT1765	enth manasaa ithnokke..valla oolamparayilum kondidanammm	OFF	enth manasaa ithnokke.valla oolamparayilum kondidanammm
MA_YT1766	ninak ilupundo myre idhum paranj views ondakkan	OFF	ninak ilupundo myre idhum paranj views ondakkan
MA_YT1767	Video ishtapettal like um cheyanam share um cheyanam. Friends num ayachu kodukanam alle... Rehanaoo body kanich famous aavn.. Ath vech ningal famous aavan nokunnu.. Fact: it's all about money	OFF	video ishtapettal like um cheyanam share um cheyanam. friends num ayachu kodukanam alle. rehanaoo body kanich famous aavn. ath vech ningal famous aavan nokunnu. fact: it's all about money
MA_YT1768	Ingine poyaal aval kuttikalekkondu kalipURL polayaadimol	OFF	ingine poyaal aval kuttikalekkondu kalipurl polayaadimol
MA_YT1769	Ivide parayan paadundo ennariyilla aa kutty nannayi varakunund he should learn face painting professionally ðŸ‘	NOT	ivide parayan paadundo ennariyilla aa kutty nannayi varakunund he should learn face painting professionally ðÿ‘
MA_YT1770	Ivaleyokke rahanafathima ennalla vilikkendath ink is ennan	OFF	ivaleyokke rahanafathima ennalla vilikkendath ink is ennan
MA_YT1771	Neeyonnum sex film kaaanaarille onnu podo cherukaaaa	OFF	neeyonnum sex film kaaanaarille onnu podo cherukaaaa
MA_YT1772	Marakkan ulla freedom pole thanne Alle adhu kanikkanum olluthum	NOT	marakkan ulla freedom pole thanne alle adhu kanikkanum olluthum
MA_YT1773	Athu veetil thodangykote kuttykum kattikoduthode avarde nude bodyil but athu public ayi enthina kanikunnathu bharthavum makkalum bharyem motham nude ayi kettiURL kedanotte but public ayi post cheyan enthirikunnu	OFF	athu veetil thodangykote kuttykum kattikoduthode avarde nude bodyil but athu public ayi enthina kanikunnathu bharthavum makkalum bharyem motham nude ayi kettiurl kedanotte but public ayi post cheyan enthirikunnu
MA_YT1774	Arun prakash nu irikkatte oru kuthirappavanâ¤ðŸ‘	NOT	arun prakash nu irikkatte oru kuthirappavanâ¤ðÿ‘
MA_YT1775	Ninakk 500 roopa thannal ni enthu paniyum cheyyum...	OFF	ninakk 500 roopa thannal ni enthu paniyum cheyyum.
MA_YT1776	Than ithu vare oru thetum cheythitillankil matullavare vimarshikk .. matoralude personal lyfil keyarn endhoru ootam aan	NOT	than ithu vare oru thetum cheythitillankil matullavare vimarshikk . matoralude personal lyfil keyarn endhoru ootam aan
MA_YT1777	Ayye. Trending aaya ooronnu eduth velya unda news aaki views kootan vannekka. Vere thozhil onnum ille setta?	NOT	ayye. trending aaya ooronnu eduth velya unda news aaki views kootan vannekka. vere thozhil onnum ille setta?
MA_YT1778	Rehna fathime...nee cheythath thett ...thettu cheyyunnavante kayyalla thalayanu arekkendethu ...ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ 	OFF	rehna fathime.nee cheythath thett .thettu cheyyunnavante kayyalla thalayanu arekkendethu .ðÿ˜ ðÿ˜ ðÿ˜ ðÿ˜
MA_YT1779	Polichu Sibi... ithanu ninte turning point ðŸ‘ðŸ‘	NOT	polichu sibi. ithanu ninte turning point ðÿ‘ðÿ‘
MA_YT1780	Swantham ammayude mula kandal kambi akunnavarke ithil thettayi thonnu	OFF	swantham ammayude mula kandal kambi akunnavarke ithil thettayi thonnu
MA_YT1781	Rehana fathema jasla madashire e work thakadaya punishment venam	OFF	rehana fathema jasla madashire e work thakadaya punishment venam
MA_YT1782	Ivake okke ini nammude niyamam turannu Vittal varum thalamura nashathilekkane povukaaa. Ithe valare gavravamayi idukkendathane.	OFF	ivake okke ini nammude niyamam turannu vittal varum thalamura nashathilekkane povukaaa. ithe valare gavravamayi idukkendathane.
MA_YT1783	Evalku okke corona varaneiii	OFF	evalku okke corona varaneiii
MA_YT1784	Super bro. ivle okke thallikollan arum illallo	OFF	super bro. ivle okke thallikollan arum illallo
MA_YT1785	Parayunna kettal thonnum eyalde aro kanichu nadakunnathil eyyalku problem annennu, URL athu nude alla semi nude annu, URL nipple arole onnum exposed alla. Just a publicity stunt Athre ullu kure mandan mar ettu pidikkananu, a case nilkkilla mutual content annu.	NOT	parayunna kettal thonnum eyalde aro kanichu nadakunnathil eyyalku problem annennu, url athu nude alla semi nude annu, url nipple arole onnum exposed alla. just a publicity stunt athre ullu kure mandan mar ettu pidikkananu, a case nilkkilla mutual content annu.
MA_YT1786	Ha ha. Mutual consento? Ithentha divorce aano?	NOT	ha ha. mutual consento? ithentha divorce aano?
MA_YT1787	Ival ethunaatukariya...? Avide nattellulla aarum ille annayum, pennayum	OFF	ival ethunaatukariya.? avide nattellulla aarum ille annayum, pennayum
MA_YT1788	Vidarud ea puri mole	OFF	vidarud ea puri mole
MA_YT1789	uluppundo myre ninaku...	OFF	uluppundo myre ninaku.
MA_YT1790	Aa kuttykalude kaaryam orkkumbol sankadam thonnunnu....ðŸ˜ª	NOT	aa kuttykalude kaaryam orkkumbol sankadam thonnunnu.ðÿ˜ª
MA_YT1791	Bro ningade voice ingane thanne aano. Ningade behavior theere pora. Ningal sakthamayi parayan agrahikkunnath aa oru sailiyil thanne para	OFF	bro ningade voice ingane thanne aano. ningade behavior theere pora. ningal sakthamayi parayan agrahikkunnath aa oru sailiyil thanne para
MA_YT1792	Swamiye saranam aiyappa	NOT	swamiye saranam aiyappa
MA_YT1793	Athe Nalla theerumanam aane	NOT	athe nalla theerumanam aane
MA_YT1794	Navodhana karalam ðŸ˜‚	NOT	navodhana karalam ðÿ˜‚
MA_YT1795	Its her choice onnum parayanjilla ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£	NOT	its her choice onnum parayanjilla ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£
MA_YT1796	Ee bloody bitch swantham son ne peedipURL	OFF	ee bloody bitch swantham son ne peedipurl
